image_name,steering_angle
96.jpg,0.08563332087799039
97.jpg,0.08223491981337808
98.jpg,0.07788920514006561
99.jpg,0.06802020597107163
100.jpg,0.053774227605460544
101.jpg,0.04129577908605528
102.jpg,0.021592666774277677
103.jpg,0.009328994527209955
104.jpg,-7.696211102674799e-06
105.jpg,-0.010709841758419745
106.jpg,-0.007184992094456047
107.jpg,-0.004036313498334318
108.jpg,-0.004352494204449425
109.jpg,0.001725141303251643
110.jpg,0.006536451979018519
111.jpg,0.00827630018005692
112.jpg,0.01076112626323366
113.jpg,0.008521234083582747
114.jpg,0.005297671141043286
115.jpg,0.0038538392428509784
116.jpg,0.0031150721382931477
117.jpg,0.005068276253914833
118.jpg,0.006818155969254034
119.jpg,0.0022037742581862184
120.jpg,0.0027490347246204765
121.jpg,0.004215965442692752
122.jpg,0.0016513228052526662
123.jpg,-0.001512773298801398
124.jpg,-0.0016436188505507278
125.jpg,0.007473151269343753
126.jpg,0.004307127089961115
127.jpg,0.0666212729208735
128.jpg,-0.00011179707052483582
129.jpg,-0.009432850821927855
130.jpg,-0.012527757762885476
131.jpg,-0.011431221218762113
132.jpg,-0.015018792707690506
133.jpg,-0.008944718607122194
134.jpg,-0.0024015439595280103
135.jpg,0.0006236589129448389
136.jpg,0.0017757399427371001
137.jpg,0.0009483989081903811
138.jpg,0.005360886083516193
139.jpg,0.006036305011067982
140.jpg,0.006629649984764668
141.jpg,-0.0020095314482517735
142.jpg,-0.0031102052590197106
143.jpg,0.0013887626404942082
144.jpg,0.007449052341024704
145.jpg,0.014318958412653111
146.jpg,0.025705247036117422
147.jpg,0.044444877889193726
148.jpg,0.05253574914881502
149.jpg,0.06944052008310471
150.jpg,0.060808235520576466
151.jpg,0.0687239021097439
152.jpg,0.08679408751274315
153.jpg,0.07680339974150185
154.jpg,0.07842920433009344
155.jpg,0.08655267748118321
156.jpg,0.0787403336781673
157.jpg,0.07732395388490718
158.jpg,0.08409857922017466
159.jpg,0.084850637193369
160.jpg,0.08809338432939676
161.jpg,0.0876764553848452
162.jpg,0.089903141774755
163.jpg,0.07886526265189193
164.jpg,0.0853836050805986
165.jpg,0.0753713907011117
166.jpg,0.08011716135318454
167.jpg,0.08879563133789292
168.jpg,0.09628472543984685
169.jpg,0.09344045148027441
170.jpg,0.08292634469141226
171.jpg,0.073768391105348
172.jpg,0.08152316368290478
173.jpg,0.09525010512411403
174.jpg,0.09446132138261873
175.jpg,0.10248487843071555
176.jpg,0.1102394875286962
177.jpg,0.10929989814195111
178.jpg,0.1067664205205119
179.jpg,0.09870994543859848
180.jpg,0.09626973194258387
181.jpg,0.08547120360175614
182.jpg,0.06081059986682929
183.jpg,0.05535781771980067
184.jpg,0.06553929721974752
185.jpg,0.052057010499605226
186.jpg,0.03012964054799022
187.jpg,0.03330189993568263
188.jpg,0.03698123462597066
189.jpg,0.044154696399899204
190.jpg,0.039951933345399246
191.jpg,0.046672860827372556
192.jpg,0.03287237193044969
193.jpg,0.028573203732904076
194.jpg,0.028088499123344976
195.jpg,0.028005922051250104
196.jpg,0.027991040160988235
197.jpg,0.027989255888259935
198.jpg,0.06674737628986133
199.jpg,0.04077365813714211
200.jpg,0.028688056309127546
201.jpg,0.017039728445031495
202.jpg,0.008802445802089713
203.jpg,0.005205476097608069
204.jpg,-0.0008172340432513098
205.jpg,-0.005868162707977211
206.jpg,-0.008734057747277642
207.jpg,-0.009285442341966297
208.jpg,-0.010757550339643575
209.jpg,-0.02580020836273305
210.jpg,-0.024608504858629917
211.jpg,-0.021612325645286826
212.jpg,-0.011136103313157317
213.jpg,-0.012016167018857587
214.jpg,-0.011730303630750392
215.jpg,0.0009680613868780025
216.jpg,0.0014557165716341828
217.jpg,0.0017951931487535265
218.jpg,0.0021411238853794533
219.jpg,0.0027832588038399337
220.jpg,-0.00043220045652295344
221.jpg,-0.0010618175986674622
222.jpg,-0.0014815295454256325
223.jpg,-0.001972601947008732
224.jpg,0.005162550888274628
225.jpg,0.0021540747474179823
226.jpg,-0.0008423115016543062
227.jpg,0.003019734707648765
228.jpg,0.0006585505473905847
229.jpg,-0.002267557878935923
230.jpg,-0.004446225194949766
231.jpg,-0.003825957969448106
232.jpg,0.001319910633768041
233.jpg,0.003947042208305361
234.jpg,0.004865263678141871
235.jpg,0.0021199671853224795
236.jpg,0.0027585015200061415
237.jpg,0.00750772243862834
238.jpg,0.020060725826365387
239.jpg,0.0215844275596155
240.jpg,0.027566960073201724
241.jpg,0.04529478794616118
242.jpg,0.060921990140853824
243.jpg,0.06041462721343731
244.jpg,0.05835113303164696
245.jpg,0.07057615024944765
246.jpg,0.07805506315574542
247.jpg,0.07439459825322983
248.jpg,0.07398826005074753
249.jpg,0.07993098906166557
250.jpg,0.08028131580053041
251.jpg,0.08897335356664246
252.jpg,0.08686454163566759
253.jpg,0.07234451671940034
254.jpg,0.09549062601066646
255.jpg,0.10057649715085812
256.jpg,0.09265024859032306
257.jpg,0.08861785413575404
258.jpg,0.09016015758605364
259.jpg,0.08402391295062131
260.jpg,0.08574107768415136
261.jpg,0.08702354500858732
262.jpg,0.0865880451276268
263.jpg,0.08697649122921662
264.jpg,0.09084038310433216
265.jpg,0.08424992805630455
266.jpg,0.08630892171420605
267.jpg,0.09120228302375855
268.jpg,0.09771586610807059
269.jpg,0.10446362451640911
270.jpg,0.10284181129094402
271.jpg,0.09555387853291082
272.jpg,0.08506573592235465
273.jpg,0.08382231949350633
274.jpg,0.09165845241485539
275.jpg,0.09319261008185206
276.jpg,0.08098422139433759
277.jpg,0.08289401249845164
278.jpg,0.08985283277756598
279.jpg,0.08749759317758779
280.jpg,0.08205031981092116
281.jpg,0.08417928721189528
282.jpg,0.08612810098043962
283.jpg,0.08893524415387138
284.jpg,0.08513224610369517
285.jpg,0.06725201516169785
286.jpg,0.060502088228097765
287.jpg,0.040926540784191855
288.jpg,0.0257219909368103
289.jpg,0.009944757910472673
290.jpg,4.072585077376028e-05
291.jpg,-0.0033553856983445166
292.jpg,-0.00030248359199230716
293.jpg,0.0036235461860925663
294.jpg,0.002666173376952129
295.jpg,0.008695793671439278
296.jpg,0.005574921466632205
297.jpg,-0.003739645835663737
298.jpg,-0.0004700559544411283
299.jpg,0.00802552741663937
300.jpg,0.008251972123882628
301.jpg,-0.0007005595653345393
302.jpg,-0.004166714209904432
303.jpg,0.01758997812500187
304.jpg,0.011216789465647976
305.jpg,-0.00639809752355247
306.jpg,0.010940799470567393
307.jpg,0.013611156671487993
308.jpg,0.01076960109469069
309.jpg,-0.017331406060905746
310.jpg,0.0010795540611186994
311.jpg,0.015556187887891992
312.jpg,0.0066841123811311595
313.jpg,0.013551158935003523
314.jpg,0.006370386707805486
315.jpg,-0.013430232268221046
316.jpg,-0.016532398339194815
317.jpg,-0.017060491289952927
318.jpg,-0.01715516208228191
319.jpg,-0.017165109996985686
320.jpg,-0.017166057923544933
321.jpg,-0.019817304169658715
322.jpg,-0.012995091421428438
323.jpg,-0.024247829596611294
324.jpg,-0.013876492811071547
325.jpg,-0.008393648021690703
326.jpg,0.00036915110031503787
327.jpg,0.004838656222364567
328.jpg,0.009788951541474473
329.jpg,0.016807185548507082
330.jpg,0.01861694007885492
331.jpg,0.019024656341324685
332.jpg,0.026042850810694337
333.jpg,0.030989113540603113
334.jpg,0.027821311795638362
335.jpg,0.018558231306005164
336.jpg,0.016611207923979795
337.jpg,-0.001135962804088128
338.jpg,0.01533603442712265
339.jpg,0.022477338863928418
340.jpg,0.01720062476576534
341.jpg,0.024801661659782686
342.jpg,0.04336321115181293
343.jpg,0.05230460052899893
344.jpg,0.054898134405978176
345.jpg,0.056461614165037866
346.jpg,0.06962744297372396
347.jpg,0.06897645631727975
348.jpg,0.07253966436489871
349.jpg,0.06680619177130899
350.jpg,0.0767213470494358
351.jpg,0.08563162384525697
352.jpg,0.07904408532348128
353.jpg,0.07090471290408103
354.jpg,0.06707852330216306
355.jpg,0.07061432424419681
356.jpg,0.08913257499185759
357.jpg,0.0997934421121897
358.jpg,0.10477517108267995
359.jpg,0.10580872889324644
360.jpg,0.09778912317137828
361.jpg,0.08761892545735805
362.jpg,0.09013911704234186
363.jpg,0.08990597649328888
364.jpg,0.0940036597223941
365.jpg,0.09531447518258243
366.jpg,0.0934294243547685
367.jpg,0.08168649227076662
368.jpg,0.08014893475056055
369.jpg,0.07829966474759441
370.jpg,0.08017540020830224
371.jpg,0.07994318910556349
372.jpg,0.09287805569154164
373.jpg,0.0970492548087076
374.jpg,0.10242745533878922
375.jpg,0.1023555576344357
376.jpg,0.08967343668163236
377.jpg,0.08629258783222148
378.jpg,0.08477058982962651
379.jpg,0.09453170998533394
380.jpg,0.09614329075228673
381.jpg,0.09623691189540756
382.jpg,0.08944857202451496
383.jpg,0.08634776183150109
384.jpg,0.07386265239667955
385.jpg,0.06453440567447431
386.jpg,0.059660414239710635
387.jpg,0.06743872244624664
388.jpg,0.06702890642602852
389.jpg,0.06331353265276363
390.jpg,0.07360366638357367
391.jpg,0.06627834036110695
392.jpg,0.05326162572110647
393.jpg,0.04161613570343766
394.jpg,0.027165257210470323
395.jpg,0.01840680729080694
396.jpg,0.01166994189762387
397.jpg,0.011178300661947612
398.jpg,0.008292586359216517
399.jpg,0.004096098724772152
400.jpg,0.000591934692291275
401.jpg,-0.001106635851509013
402.jpg,-0.0018540382446712664
403.jpg,-0.00037463321463655937
404.jpg,0.0003755293368461006
405.jpg,0.0010575676464355931
406.jpg,0.001744087915533358
407.jpg,-0.0006314154252920294
408.jpg,0.0009282404149281408
409.jpg,0.003987364162664171
410.jpg,0.09742983037350793
411.jpg,0.02130557573165185
412.jpg,-0.0001754940166151949
413.jpg,-0.009420795942258142
414.jpg,-0.012371252161548982
415.jpg,-0.011687739124804461
416.jpg,-0.010677462932758279
417.jpg,-0.009882204163239065
418.jpg,-0.00397036085061917
419.jpg,-0.00030696572236381305
420.jpg,0.002070721621583861
421.jpg,-0.0023980699962569286
422.jpg,0.0043134201523842945
423.jpg,0.004782645698487783
424.jpg,0.0042122992519767494
425.jpg,0.004111528119918571
426.jpg,0.0059666511014326105
427.jpg,0.004975723839389668
428.jpg,0.001948541189250926
429.jpg,-0.00019462871802234316
430.jpg,0.0015164843437835878
431.jpg,0.06795930292879829
432.jpg,0.016328666583073824
433.jpg,-0.00631204859980785
434.jpg,-0.006111145381309742
435.jpg,-0.0082939324719397
436.jpg,-0.01226515369637033
437.jpg,-0.01514460547237668
438.jpg,-0.012574769006680515
439.jpg,-0.005752312746767298
440.jpg,-0.007560484227658829
441.jpg,-0.0008438181128564647
442.jpg,-0.0019176437020152095
443.jpg,0.0003240268703309096
444.jpg,0.00338078801462511
445.jpg,-0.0011222051934310171
446.jpg,0.010669052663497998
447.jpg,0.01678529563825773
448.jpg,0.025934730783122306
449.jpg,0.02678606051343474
450.jpg,0.03463551352103312
451.jpg,0.047994524687686856
452.jpg,0.058733877655010334
453.jpg,0.0630656113543912
454.jpg,0.06249430340225852
455.jpg,0.07772195784122474
456.jpg,0.09034674564529141
457.jpg,0.0834829341376972
458.jpg,0.07444792181758281
459.jpg,0.07872203252192499
460.jpg,0.07528091983239717
461.jpg,0.07262532917250451
462.jpg,0.07126210379102042
463.jpg,0.0756312099896514
464.jpg,0.07964891434609941
465.jpg,0.08004017238241021
466.jpg,0.08493498628889744
467.jpg,0.09066750565528464
468.jpg,0.09724290855014485
469.jpg,0.08717463020234602
470.jpg,0.07921391368076253
471.jpg,0.07773602553915104
472.jpg,0.08107447219253504
473.jpg,0.08217408802420181
474.jpg,0.10145516376228204
475.jpg,0.11463944203800475
476.jpg,0.1086489745519306
477.jpg,0.10256073377135293
478.jpg,0.10186957744260872
479.jpg,0.10314907729899762
480.jpg,0.10032840066368193
481.jpg,0.10079873285204209
482.jpg,0.0891854179804395
483.jpg,0.080454327153619
484.jpg,0.07908303307111939
485.jpg,0.0817649356126813
486.jpg,0.0813307617752499
487.jpg,0.07601384003469841
488.jpg,0.06770054211510465
489.jpg,0.07619767820126218
490.jpg,0.07960477861765938
491.jpg,0.08080725131454615
492.jpg,0.08681256218798514
493.jpg,0.08806294354650099
494.jpg,0.08710677496337468
495.jpg,0.08421725413649474
496.jpg,0.07822808535187034
497.jpg,0.07851123854900127
498.jpg,0.06684580880657376
499.jpg,0.04401058387229171
500.jpg,0.02802749481080765
501.jpg,0.011735237469338633
502.jpg,0.006089984104512631
503.jpg,0.0028346620583623566
504.jpg,-0.004380992183571221
505.jpg,-0.004922293177878324
506.jpg,-0.002547185499605907
507.jpg,-0.0002403417573037145
508.jpg,0.002135035123358212
509.jpg,0.0014598212290491176
510.jpg,0.0020046295414697076
511.jpg,0.004377291239886144
512.jpg,0.005978341900329993
513.jpg,0.008441256410028302
514.jpg,0.0030514591762299
515.jpg,-0.0018897374012817503
516.jpg,0.02520732132441861
517.jpg,0.0015784821701433666
518.jpg,-0.00737277024237677
519.jpg,-0.0099064482824897
520.jpg,-0.00869335462240484
521.jpg,-0.008661556401573164
522.jpg,-0.006224841292436718
523.jpg,-0.005753492107804435
524.jpg,0.001834560303117078
525.jpg,0.001724980823467016
526.jpg,0.0014243199542785618
527.jpg,0.0003460991686734732
528.jpg,-0.0020655934090698376
529.jpg,0.0015116383466137948
530.jpg,0.009766967382064893
531.jpg,-1.7253095779345235e-05
532.jpg,-0.0006114028193580789
533.jpg,-0.0009047157426135392
534.jpg,-0.0040501518298967625
535.jpg,-0.004446021871668078
536.jpg,0.00020725000384591108
537.jpg,0.0031652354496116515
538.jpg,-2.0657249099551488e-05
539.jpg,0.003601372964930497
540.jpg,0.004137965723831122
541.jpg,0.003225057033463671
542.jpg,0.0029339191954177793
543.jpg,0.0014446241304116713
544.jpg,0.002430554034756006
545.jpg,0.0006594267299155514
546.jpg,-0.0018872232353754595
547.jpg,-0.001784447484875946
548.jpg,-0.002788645511566056
549.jpg,0.005105644152270208
550.jpg,0.009615429400607821
551.jpg,0.014755090248889907
552.jpg,0.014245364427467409
553.jpg,0.029451643488706186
554.jpg,0.048386484360828236
555.jpg,0.05897070319369922
556.jpg,0.0683977191712531
557.jpg,0.06489106987684748
558.jpg,0.07711618998763564
559.jpg,0.08213379399360732
560.jpg,0.08492272539670141
561.jpg,0.07013864970091539
562.jpg,0.07294908848000095
563.jpg,0.07902398105933453
564.jpg,0.07733386905065984
565.jpg,0.09263051612572712
566.jpg,0.09548496742801317
567.jpg,0.08942813519366362
568.jpg,0.07518576238093626
569.jpg,0.073431120745597
570.jpg,0.07305069007066761
571.jpg,0.07044777410179279
572.jpg,0.0825363678083077
573.jpg,0.08721513220078521
574.jpg,0.09094278297060165
575.jpg,0.09692089127309265
576.jpg,0.09669766460632812
577.jpg,0.10515625141369075
578.jpg,0.11133376067432316
579.jpg,0.10044506676777001
580.jpg,0.09337107827576013
581.jpg,0.09234325529773667
582.jpg,0.08342022605103441
583.jpg,0.08585037800046104
584.jpg,0.08377481375998047
585.jpg,0.08182431011676594
586.jpg,0.08968548205871005
587.jpg,0.08676483124785339
588.jpg,0.07729727835840783
589.jpg,0.07478257969446754
590.jpg,0.08401907524197212
591.jpg,0.07316189377301502
592.jpg,0.07002405225672859
593.jpg,0.07303056911583536
594.jpg,0.09530752398403058
595.jpg,0.09436173563535659
596.jpg,0.09638924636077251
597.jpg,0.09772249792820661
598.jpg,0.10056752834000118
599.jpg,0.07570069024524094
600.jpg,0.02955678440371038
601.jpg,0.038136297083154774
602.jpg,0.03205957079781788
603.jpg,0.033793855591209426
604.jpg,0.03778088009112408
605.jpg,0.040096090518474056
606.jpg,0.07807228625780979
607.jpg,0.08895652350416204
608.jpg,0.09102813696238352
609.jpg,0.0902737506595095
610.jpg,0.09019560316569453
611.jpg,0.09017281331707727
612.jpg,0.09016930284478607
613.jpg,0.04632615044976976
614.jpg,-0.037308881227075597
615.jpg,-0.050552676883283895
616.jpg,-0.052797670093243584
617.jpg,-0.05466983708353759
618.jpg,-0.0526196321738481
619.jpg,-0.049493946964983
620.jpg,-0.044699587003411194
621.jpg,-0.03886931978193202
622.jpg,-0.037681814904898095
623.jpg,-0.03527392304652139
624.jpg,-0.025646897842482218
625.jpg,-0.029608044804564217
626.jpg,-0.043449698287337066
627.jpg,-0.03942855798195781
628.jpg,-0.021240524079613562
629.jpg,-0.00669382993398623
630.jpg,0.010802816043409831
631.jpg,0.014292002103619684
632.jpg,0.017869842498040845
633.jpg,0.017123816326650783
634.jpg,0.01449621957680288
635.jpg,0.009954953662917074
636.jpg,0.003834046327787394
637.jpg,0.0025519008218839985
638.jpg,0.004862662036082543
639.jpg,0.008768354783244017
640.jpg,0.006561354481017586
641.jpg,0.005921909296779533
642.jpg,0.0055407963141313925
643.jpg,0.004586109978497098
644.jpg,0.005833865681188547
645.jpg,0.005018301200551327
646.jpg,0.005661211201248415
647.jpg,0.004539496819545699
648.jpg,0.005274916933799383
649.jpg,0.003026940212887007
650.jpg,0.00011790550323711213
651.jpg,0.0029401605526502075
652.jpg,0.0033026829109123875
653.jpg,0.0032850074031523647
654.jpg,0.005345929068657954
655.jpg,0.005624633492095253
656.jpg,0.006103282418036982
657.jpg,0.011116914334035402
658.jpg,0.020555552459079272
659.jpg,0.025803291998513146
660.jpg,0.035510378521619444
661.jpg,0.053700918597927
662.jpg,0.06612414303368389
663.jpg,0.059419470502496324
664.jpg,0.0709509022599055
665.jpg,0.08430534515433384
666.jpg,0.08217303647882437
667.jpg,0.0774709267904191
668.jpg,0.07892202320569702
669.jpg,0.0777559706405952
670.jpg,0.06721855165708526
671.jpg,0.08344920890669728
672.jpg,0.08464392754056518
673.jpg,0.07301619375943302
674.jpg,0.07785686285965149
675.jpg,0.09099204162330184
676.jpg,0.08866128313752662
677.jpg,0.09139510691637995
678.jpg,0.09031990858091833
679.jpg,0.08956103047877541
680.jpg,0.08506017013503943
681.jpg,0.09145240507412507
682.jpg,0.0982742738627777
683.jpg,0.10117019173288282
684.jpg,0.10118918827628612
685.jpg,0.09584022406365389
686.jpg,0.08611108137846905
687.jpg,0.08266087915832207
688.jpg,0.08262024825766404
689.jpg,0.08871320307519512
690.jpg,0.09145703507762493
691.jpg,0.08294578249363932
692.jpg,0.08089673969869365
693.jpg,0.08831699142908978
694.jpg,0.09555476596011314
695.jpg,0.0868476272654411
696.jpg,0.08885713115973723
697.jpg,0.09181744013217913
698.jpg,0.09749855746028549
699.jpg,0.0972995401201078
700.jpg,0.09904158940278214
701.jpg,0.09152274232836578
702.jpg,0.08966023473976842
703.jpg,0.08832573824161427
704.jpg,0.0837990424616374
705.jpg,0.08110319333804443
706.jpg,0.0765302166552151
707.jpg,0.07116035225146976
708.jpg,0.06619395841327894
709.jpg,0.05489427205274143
710.jpg,0.04680212597185322
711.jpg,0.03811169646365502
712.jpg,0.023218704990505223
713.jpg,0.010673533907672561
714.jpg,0.002898531341767405
715.jpg,-0.0021262989763351004
716.jpg,-0.0021524473967095745
717.jpg,-0.0052170645858330995
718.jpg,-0.002915576428261792
719.jpg,0.006558738997555626
720.jpg,0.0092049270627915
721.jpg,0.0013434892458017984
722.jpg,-0.009226968980988603
723.jpg,0.002312938109937505
724.jpg,0.004623548778167946
725.jpg,0.003357831793780756
726.jpg,0.0011850786521029014
727.jpg,-0.0021087633988457837
728.jpg,-0.010265747412985204
729.jpg,-0.0027672577695312646
730.jpg,0.01674437332973904
731.jpg,0.021098531540714095
732.jpg,0.0008400946792102227
733.jpg,0.011429681054651308
734.jpg,-0.04263255031747827
735.jpg,-0.015263476196250287
736.jpg,0.009587318587452737
737.jpg,0.01979952219259689
738.jpg,0.025963800155274223
739.jpg,0.006655644878033132
740.jpg,0.005095484183089179
741.jpg,0.004935309458888041
742.jpg,0.004893154016159095
743.jpg,0.004886116621018755
744.jpg,0.02866151178429183
745.jpg,0.018358707989170418
746.jpg,0.0005005061914140937
747.jpg,-0.011060168352672674
748.jpg,-0.012846077336913064
749.jpg,-0.009237502105758464
750.jpg,-0.00762190514532362
751.jpg,-0.0013872385019942789
752.jpg,0.0024211282928605178
753.jpg,0.003829970684082699
754.jpg,0.0025657863137179384
755.jpg,0.003505341666111392
756.jpg,0.005313190409286439
757.jpg,-0.00027581369289214445
758.jpg,-0.007563831274051837
759.jpg,-0.01046335363109175
760.jpg,-0.009865350512935784
761.jpg,-0.013143620003147831
762.jpg,-0.006650205044243376
763.jpg,0.005722726038896071
764.jpg,0.02452636710540001
765.jpg,0.027952857838167713
766.jpg,0.03441033040023861
767.jpg,0.053865827071097896
768.jpg,0.06377633680931627
769.jpg,0.05955878339657726
770.jpg,0.06906013117136159
771.jpg,0.08382633532683244
772.jpg,0.08450697000635365
773.jpg,0.07357585327667049
774.jpg,0.07884579874762614
775.jpg,0.07993466887349442
776.jpg,0.07449989550681872
777.jpg,0.07661168044440045
778.jpg,0.07498216579220814
779.jpg,0.08446042795636721
780.jpg,0.09447827046317933
781.jpg,0.08852602142969343
782.jpg,0.08343799164599265
783.jpg,0.09234414384894235
784.jpg,0.10351756883210333
785.jpg,0.10305778496370206
786.jpg,0.10452816383090438
787.jpg,0.08844527343195567
788.jpg,0.08853211707207831
789.jpg,0.08693787332385877
790.jpg,0.08662423730179664
791.jpg,0.08087609963990247
792.jpg,0.0844389709186435
793.jpg,0.08838925190996358
794.jpg,0.08294319156204819
795.jpg,0.08875842031593212
796.jpg,0.08343683415047519
797.jpg,0.08138765357689305
798.jpg,0.08672342213340203
799.jpg,0.09226255601077513
800.jpg,0.09767013672039229
801.jpg,0.10148345784521598
802.jpg,0.09663648826636616
803.jpg,0.10023006338809563
804.jpg,0.09882915599745022
805.jpg,0.08900467646880497
806.jpg,0.07968929481700321
807.jpg,0.08195178606352813
808.jpg,0.0756701686065984
809.jpg,0.07528364228863813
810.jpg,0.07522518807090683
811.jpg,0.06929322623174548
812.jpg,0.06246783633020191
813.jpg,0.06268812862659714
814.jpg,0.06062761852736212
815.jpg,0.05011359932001394
816.jpg,0.028698542624632804
817.jpg,0.019374838879907864
818.jpg,0.015308867575091551
819.jpg,0.005280482624629639
820.jpg,0.0024787957630951632
821.jpg,0.0017275890920945103
822.jpg,0.0030580530453614085
823.jpg,0.004845983719185741
824.jpg,0.00044241040985211575
825.jpg,0.001357239509568948
826.jpg,0.0026971822949721862
827.jpg,0.004093708339006257
828.jpg,0.003460084166098257
829.jpg,0.0061826134905958435
830.jpg,0.003299761495019356
831.jpg,0.002415836347109997
832.jpg,0.0007368759002658844
833.jpg,0.012628689733380386
834.jpg,-0.004254748589327077
835.jpg,-0.011110741285097453
836.jpg,-0.013352352792317777
837.jpg,-0.009742531619146852
838.jpg,-0.006180399846693921
839.jpg,-0.006323202904865963
840.jpg,0.004100088031350552
841.jpg,0.0010093659471597767
842.jpg,-0.004187262846015523
843.jpg,-0.0011249682266029912
844.jpg,0.003334313832038122
845.jpg,0.002612322699506046
846.jpg,0.0035436182415909583
847.jpg,0.0020276070910502345
848.jpg,0.002306308706844797
849.jpg,-0.002872316881204475
850.jpg,0.0014094624397085174
851.jpg,0.0013760291095130058
852.jpg,0.003982362463454403
853.jpg,0.0010120868572897357
854.jpg,0.00021152538671914456
855.jpg,0.010495399553647358
856.jpg,0.006172343587191646
857.jpg,0.004787457003776287
858.jpg,-0.0018185592969522787
859.jpg,-0.003908821907968624
860.jpg,-0.0017582129125191263
861.jpg,4.430118736835581e-05
862.jpg,-0.003826253399274554
863.jpg,0.0028572146940744137
864.jpg,0.0036698036772344566
865.jpg,0.015246895014574526
866.jpg,0.025345196443537017
867.jpg,0.02886785433378921
868.jpg,0.03970849989086186
869.jpg,0.06363074259373655
870.jpg,0.06901847326512205
871.jpg,0.06737295293768014
872.jpg,0.07896650169009231
873.jpg,0.08295982563706945
874.jpg,0.07330189353455291
875.jpg,0.08095166358689536
876.jpg,0.08220628671309851
877.jpg,0.08320585069053157
878.jpg,0.08300359188180954
879.jpg,0.07675400614263302
880.jpg,0.07365538078583839
881.jpg,0.07612660863219874
882.jpg,0.08576574646545596
883.jpg,0.08528258122286589
884.jpg,0.08692959834665925
885.jpg,0.08895432592167814
886.jpg,0.09324490855123418
887.jpg,0.09149413869742218
888.jpg,0.09308338875373916
889.jpg,0.0951139495265515
890.jpg,0.10060501636368424
891.jpg,0.10069562686292077
892.jpg,0.08320269600370696
893.jpg,0.08383459121476146
894.jpg,0.08788941367192325
895.jpg,0.08581042082136113
896.jpg,0.08369392559744447
897.jpg,0.08437683044402061
898.jpg,0.0778948872417302
899.jpg,0.08402071205432102
900.jpg,0.09436870354607652
901.jpg,0.09158161372026018
902.jpg,0.09346257180507511
903.jpg,0.09263454439537433
904.jpg,0.0933970285237017
905.jpg,0.09335737393961457
906.jpg,0.09375066360997977
907.jpg,0.08972743635460238
908.jpg,0.08278787522738065
909.jpg,0.08115203233106133
910.jpg,0.0727653184576689
911.jpg,0.06493924425067024
912.jpg,0.052758835964272666
